datei,name,fehler_prozent,begruendung
harmonics/classic/harmonics-2004-06-14_mod.txt,"Jamestown, Newfoundland, Canada",1.3,"An der Tafel Jamestown: 1.3 % des Hubs von 1.15 m gegen 0.3 % von ""Jamestown, Newfoundland Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 5.2, Kurvenabweichung 0 %."
harmonics/utide/harmonics_utide_observations.txt,"New Westminster, British Columbia, Canada",3.8,"An der Tafel New Westminster: 3.8 % des Hubs von 2.47 m gegen 0.7 % von ""New Westminster, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 5.1, Kurvenabweichung 4 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Port Alberni, British Columbia, Canada",1.3,"An der Tafel Port Alberni: 1.3 % des Hubs von 3.84 m gegen 0.3 % von ""Port Alberni, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 5.0, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Kegaska, Québec, Canada",1.8,"An der Tafel Kegaska: 1.8 % des Hubs von 1.78 m gegen 0.4 % von ""Kegaska, Québec, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 5.0, Kurvenabweichung 1 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Kyuquot, British Columbia, Canada",1.5,"An der Tafel Kyuquot: 1.5 % des Hubs von 4.19 m gegen 0.3 % von ""Kyuquot, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 5.0, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Baie Verte, Newfoundland, Canada",1.2,"An der Tafel Baie Verte: 1.2 % des Hubs von 1.33 m gegen 0.2 % von ""Baie Verte, Newfoundland, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 5.0, Kurvenabweichung 0 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Hatfield Point, New Brunswick, Canada",7.4,"An der Tafel Hatfield Point: 7.4 % des Hubs von 0.94 m gegen 1.5 % von ""Hatfield Point, New Brunswick, Canada"" (harmonics-2004-06-14_mod.txt), 238 m entfernt. Faktor 5.0, Kurvenabweichung 3 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Pacofi Bay, British Columbia, Canada",1.1,"An der Tafel Pacofi Bay: 1.1 % des Hubs von 5.68 m gegen 0.2 % von ""Pacofi Bay, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 5.0, Kurvenabweichung 1 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Wedgeport, Nova Scotia, Canada",2.3,"An der Tafel Wedgeport: 2.3 % des Hubs von 3.96 m gegen 0.5 % von ""Wedgeport, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 124 m entfernt. Faktor 4.9, Kurvenabweichung 3 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Innetalling Island, Nunavut, Canada",2.3,"An der Tafel Innetalling Island: 2.3 % des Hubs von 1.57 m gegen 0.5 % von ""Innetalling Island, Nunavut, Canada"" (harmonics_utide_tidetables.txt), 2 m entfernt. Faktor 4.9, Kurvenabweichung 1 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Lower Wedgeport, Nova Scotia, Canada",3.1,"An der Tafel Lower Wedgeport: 3.1 % des Hubs von 3.65 m gegen 0.6 % von ""Lower Wedgeport, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 30 m entfernt. Faktor 4.9, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Antigonish Harbour, Nova Scotia, Canada",5.3,"An der Tafel Antigonish Harbour: 5.3 % des Hubs von 1.23 m gegen 1.1 % von ""Antigonish Harbour, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 51 m entfernt. Faktor 4.9, Kurvenabweichung 5 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Port Greville, Nova Scotia, Canada",1.3,"An der Tafel Port Greville: 1.3 % des Hubs von 12.10 m gegen 0.3 % von ""Port Greville, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 33 m entfernt. Faktor 4.8, Kurvenabweichung 1 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Inukjuak, Québec, Canada",6.9,"An der Tafel Inukjuak: 6.9 % des Hubs von 0.38 m gegen 1.4 % von ""Inukjuak, Québec, Canada"" (harmonics-2004-06-14_mod.txt), 13 m entfernt. Faktor 4.8, Kurvenabweichung 3 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Wiah Point, British Columbia, Canada",1.4,"An der Tafel Wiah Point: 1.4 % des Hubs von 5.64 m gegen 0.3 % von ""Wiah Point, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 4.8, Kurvenabweichung 3 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Hickman's Harbour, Newfoundland, Canada",1.2,"An der Tafel Hickmans Harbour: 1.2 % des Hubs von 1.15 m gegen 0.3 % von ""Hickman's Harbour, Newfoundland, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 4.8, Kurvenabweichung 0 %."
harmonics/noaa/harmonics_noaa_amtt.txt,"Auld Cove, Canada",5.1,"An der Tafel Aulds Cove: 5.1 % des Hubs von 1.48 m gegen 1.1 % von ""Auld Cove, Nova Scotia, Canada"" (harmonics-2004-06-14_mod.txt), 218 m entfernt. Faktor 4.8, Kurvenabweichung 10 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Big Bay, British Columbia, Canada",1.2,"An der Tafel Big Bay, Stuart Island: 1.2 % des Hubs von 4.16 m gegen 0.2 % von ""Big Bay, Stuart Island, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 4.8, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Tête-à-la-Baleine, Québec, Canada",1.3,"An der Tafel Tête-à-la-Baleine: 1.3 % des Hubs von 2.03 m gegen 0.3 % von ""Tête-à-la-Baleine, Québec, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 4.8, Kurvenabweichung 1 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Twillingate, Newfoundland, Canada",3.2,"An der Tafel Twillingate: 3.2 % des Hubs von 1.36 m gegen 0.7 % von ""Twillingate, Newfoundland, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 4.8, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"West Advocate, Nova Scotia, Canada",1.3,"An der Tafel West Advocate: 1.3 % des Hubs von 11.03 m gegen 0.3 % von ""West Advocate, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 71 m entfernt. Faktor 4.8, Kurvenabweichung 1 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"L'Isle-aux-Grues, Québec, Canada",4.8,"An der Tafel L'Isle-aux-Grues: 4.8 % des Hubs von 5.91 m gegen 1.0 % von ""L'Isle-aux-Grues, Québec, Canada"" (harmonics_utide_tidetables.txt), 4 m entfernt. Faktor 4.8, Kurvenabweichung 5 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Scots Bay, Nova Scotia, Canada",1.3,"An der Tafel Scots Bay: 1.3 % des Hubs von 12.30 m gegen 0.3 % von ""Scots Bay, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 137 m entfernt. Faktor 4.8, Kurvenabweichung 1 %."
harmonics/noaa/harmonics_noaa_amtt.txt,"Grosse Ile, Canada",6.1,"An der Tafel La Grosse Île: 6.1 % des Hubs von 5.96 m gegen 1.3 % von ""La Grosse Île, Québec, Canada"" (harmonics_utide_tidetables.txt), 1566 m entfernt. Faktor 4.8, Kurvenabweichung 10 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Cape Capstan, Nova Scotia, Canada",1.2,"An der Tafel Cape Capstan: 1.2 % des Hubs von 10.98 m gegen 0.3 % von ""Cape Capstan, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 74 m entfernt. Faktor 4.7, Kurvenabweichung 1 %."
harmonics/utide/harmonics_utide_tidetables.txt,"Mill Cove, Nova Scotia, Canada",1.2,"An der Tafel Mill Cove: 1.2 % des Hubs von 2.11 m gegen 0.3 % von ""Mill Cove, Nova Scotia, Canada"" (harmonics-2004-06-14_mod.txt), 6 m entfernt. Faktor 4.7, Kurvenabweichung 1 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Valleyfield, Newfoundland, Canada",1.2,"An der Tafel Valleyfield: 1.2 % des Hubs von 1.11 m gegen 0.3 % von ""Valleyfield, Newfoundland, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 4.7, Kurvenabweichung 0 %."
harmonics/noaa/harmonics_noaa_amtt.txt,"Merigomish Harbour, Canada",4.3,"An der Tafel Merigomish: 4.3 % des Hubs von 1.67 m gegen 0.9 % von ""Merigomish, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 162 m entfernt. Faktor 4.6, Kurvenabweichung 7 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Miminegash, Prince Edward Island, Canada",1.3,"An der Tafel Miminegash: 1.3 % des Hubs von 1.18 m gegen 0.3 % von ""Miminegash, Prince Edward Island, Canada"" (harmonics_utide_tidetables.txt), 3 m entfernt. Faktor 4.6, Kurvenabweichung 0 %."
harmonics/utide/harmonics_utide_tidetables.txt,"Samuel Island (South Shore), British Columbia, Canada",1.9,"An der Tafel Samuel Island: 1.9 % des Hubs von 4.37 m gegen 0.4 % von ""Samuel Island (North Shore), British Columbia, Canada"" (harmonics_utide_tidetables.txt), 830 m entfernt. Faktor 4.6, Kurvenabweichung 8 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Mereworth Sound, British Columbia, Canada",3.2,"An der Tafel Mereworth Sound: 3.2 % des Hubs von 1.88 m gegen 0.7 % von ""Mereworth Sound, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 4.6, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Stopper Islands, British Columbia, Canada",1.2,"An der Tafel Stopper Islands: 1.2 % des Hubs von 3.82 m gegen 0.3 % von ""Stopper Islands, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 4.6, Kurvenabweichung 2 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Qikiqtarjuaq, Nunavut, Canada",1.6,"An der Tafel Qikiqtarjuaq: 1.6 % des Hubs von 1.35 m gegen 0.3 % von ""Qikiqtarjuaq, Nunavut, Canada"" (harmonics_utide_tidetables.txt), 8 m entfernt. Faktor 4.6, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Parrsboro, Nova Scotia, Canada",1.1,"An der Tafel Parrsboro: 1.1 % des Hubs von 12.98 m gegen 0.2 % von ""Parrsboro, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 1558 m entfernt. Faktor 4.6, Kurvenabweichung 1 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Pecks Point, Nova Scotia, Canada",1.5,"An der Tafel Pecks Point: 1.5 % des Hubs von 13.09 m gegen 0.3 % von ""Pecks Point, New Brunswick, Canada"" (harmonics_utide_tidetables.txt), 926 m entfernt. Faktor 4.6, Kurvenabweichung 1 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"St. Peters Bay, Prince Edward Island, Canada",1.3,"An der Tafel St Peters Bay: 1.3 % des Hubs von 0.99 m gegen 0.3 % von ""St. Peters Bay, Prince Edward Island, Canada"" (harmonics_utide_tidetables.txt), 3 m entfernt. Faktor 4.6, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Murray Harbour, Prince Edward Island, Canada",1.6,"An der Tafel Murray Harbour: 1.6 % des Hubs von 1.90 m gegen 0.4 % von ""Murray Harbour, Prince Edward Island, Canada"" (harmonics_utide_tidetables.txt), 3 m entfernt. Faktor 4.5, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Stonehaven, New Brunswick, Canada",2.0,"An der Tafel Stonehaven: 2.0 % des Hubs von 2.12 m gegen 0.4 % von ""Stonehaven, New Brunswick, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 4.5, Kurvenabweichung 0 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Oak Bay, British Columbia, Canada",1.9,"An der Tafel Oak Bay: 1.9 % des Hubs von 3.37 m gegen 0.4 % von ""Oak Bay, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 4.4, Kurvenabweichung 0 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Baie-Comeau, Québec, Canada",1.0,"An der Tafel Baie-Comeau: 1.0 % des Hubs von 4.05 m gegen 0.2 % von ""Baie-Comeau, Québec, Canada"" (harmonics_utide_tidetables.txt), 4 m entfernt. Faktor 4.4, Kurvenabweichung 1 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Richibucto Bar, New Brunswick, Canada",1.2,"An der Tafel Richibucto Bar: 1.2 % des Hubs von 1.25 m gegen 0.3 % von ""Richibucto Bar, New Brunswick, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 4.4, Kurvenabweichung 0 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Evandale, New Brunswick, Canada",6.9,"An der Tafel Evandale: 6.9 % des Hubs von 0.91 m gegen 1.6 % von ""Evandale, New Brunswick, Canada"" (harmonics_utide_tidetables.txt), 1 m entfernt. Faktor 4.4, Kurvenabweichung 1 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Portage Island, New Brunswick, Canada",1.1,"An der Tafel Portage Island: 1.1 % des Hubs von 1.61 m gegen 0.2 % von ""Portage Island, New Brunswick, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 4.4, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Tracadie, New Brunswick, Canada",1.1,"An der Tafel Tracadie: 1.1 % des Hubs von 1.18 m gegen 0.3 % von ""Tracadie, New Brunswick, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 4.4, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"House Harbour, Labrador, Canada",1.2,"An der Tafel House Harbour: 1.2 % des Hubs von 2.20 m gegen 0.3 % von ""House Harbour, Labrador, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 4.3, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Port Alice, British Columbia, Canada",1.8,"An der Tafel Port Alice: 1.8 % des Hubs von 4.36 m gegen 0.4 % von ""Port Alice, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 4.3, Kurvenabweichung 3 %."
harmonics/utide/harmonics_utide_observations.txt,"Steveston, British Columbia, Canada",1.8,"An der Tafel Steveston: 1.8 % des Hubs von 4.05 m gegen 0.4 % von ""Steveston, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 4.2, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Blind Channel, British Columbia, Canada",2.1,"An der Tafel Blind Channel: 2.1 % des Hubs von 4.33 m gegen 0.5 % von ""Blind Channel, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 4.2, Kurvenabweichung 2 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Cap-aux-Meules, Québec, Canada",2.2,"An der Tafel Cap-aux-Meules: 2.2 % des Hubs von 1.05 m gegen 0.5 % von ""Cap-aux-Meules, Québec, Canada"" (harmonics_utide_tidetables.txt), 16 m entfernt. Faktor 4.2, Kurvenabweichung 1 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Île d'Entrée, Québec, Canada",2.2,"An der Tafel Île d'Entrée: 2.2 % des Hubs von 0.99 m gegen 0.5 % von ""Île d'Entrée, Québec, Canada"" (harmonics_utide_tidetables.txt), 17 m entfernt. Faktor 4.2, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Malpeque, Prince Edward Island, Canada",1.1,"An der Tafel Malpeque: 1.1 % des Hubs von 1.19 m gegen 0.3 % von ""Malpeque, Prince Edward Island, Canada"" (harmonics_utide_tidetables.txt), 3 m entfernt. Faktor 4.2, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Redonda Bay, British Columbia, Canada",1.6,"An der Tafel Redonda Bay: 1.6 % des Hubs von 5.09 m gegen 0.4 % von ""Redonda Bay, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 4.1, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Egmont, British Columbia, Canada",1.4,"An der Tafel Egmont: 1.4 % des Hubs von 4.93 m gegen 0.3 % von ""Egmont, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 4.1, Kurvenabweichung 3 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Irvines Landing, British Columbia, Canada",1.6,"An der Tafel Irvines Landing: 1.6 % des Hubs von 5.12 m gegen 0.4 % von ""Irvines Landing, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 4.1, Kurvenabweichung 1 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Shediac Bay, New Brunswick, Canada",3.8,"An der Tafel Shediac Bay: 3.8 % des Hubs von 1.38 m gegen 0.9 % von ""Shediac Bay, New Brunswick, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 4.1, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Kitimat, British Columbia, Canada",1.3,"An der Tafel Kitimat: 1.3 % des Hubs von 6.14 m gegen 0.3 % von ""Kitimat, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 4.1, Kurvenabweichung 1 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Qlawdzeet Anchorage, British Columbia, Canada",1.6,"An der Tafel Qlawdzeet Anchorage: 1.6 % des Hubs von 6.74 m gegen 0.4 % von ""Qlawdzeet Anchorage, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 4.0, Kurvenabweichung 1 %."
harmonics/noaa/harmonics_noaa_amtt.txt,"St. Pierre Harbor, St. Pierre Island, Saint-Pierre-et-Miquelon",4.0,"An der Tafel Saint-Pierre Et Miquelon: 4.0 % des Hubs von 1.82 m gegen 1.0 % von ""Saint-Pierre, Saint-Pierre-et-Miquelon"" (harmonics-2004-06-14_mod.txt), 515 m entfernt. Faktor 4.0, Kurvenabweichung 10 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Saavedra Islands, British Columbia, Canada",1.2,"An der Tafel Saavedra Islands: 1.2 % des Hubs von 4.10 m gegen 0.3 % von ""Saavedra Islands, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 4.0, Kurvenabweichung 1 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Seabreeze Point, British Columbia, Canada",2.2,"An der Tafel Seabreeze Point: 2.2 % des Hubs von 6.98 m gegen 0.5 % von ""Seabreeze Point, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 4.0, Kurvenabweichung 4 %."
harmonics/noaa/harmonics_noaa_amtt.txt,"Riverport, La Have River, Canada",5.0,"An der Tafel Riverport: 5.0 % des Hubs von 2.23 m gegen 1.3 % von ""Riverport, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 1147 m entfernt. Faktor 4.0, Kurvenabweichung 8 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Whaletown Bay, British Columbia, Canada",1.8,"An der Tafel Whaletown: 1.8 % des Hubs von 5.07 m gegen 0.5 % von ""Whaletown, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 4.0, Kurvenabweichung 1 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Boat Harbour, British Columbia, Canada",1.8,"An der Tafel Boat Harbour: 1.8 % des Hubs von 4.05 m gegen 0.5 % von ""Boat Harbour, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 4.0, Kurvenabweichung 0 %."
harmonics/classic/harmonics-1997-05-25_mod.txt,"Tuktoyaktuk, Northwest Territories Canada",8.1,"An der Tafel Tuktoyaktuk: 8.1 % des Hubs von 0.52 m gegen 2.1 % von ""Tuktoyaktuk, Northwest Territories, Canada"" (harmonics_utide_tidetables.txt), 3 m entfernt. Faktor 3.9, Kurvenabweichung 8 %."
harmonics/utide/harmonics_utide_tidetables.txt,"East Sandy Cove, Nova Scotia, Canada",1.4,"An der Tafel East Sandy Cove: 1.4 % des Hubs von 5.95 m gegen 0.4 % von ""East Sandy Cove, Nova Scotia, Canada"" (harmonics-2004-06-14_mod.txt), 34 m entfernt. Faktor 3.9, Kurvenabweichung 1 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Port Clements, British Columbia, Canada",4.6,"An der Tafel Port Clements: 4.6 % des Hubs von 2.70 m gegen 1.2 % von ""Port Clements, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 3.9, Kurvenabweichung 3 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Samuel Island (North Shore), British Columbia, Canada",1.6,"An der Tafel Samuel Island: 1.6 % des Hubs von 4.37 m gegen 0.4 % von ""Samuel Island (North Shore), British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 3.8, Kurvenabweichung 9 %."
harmonics/utide/harmonics_utide_tidetables.txt,"Hubbards, Nova Scotia, Canada",3.0,"An der Tafel Hubbards: 3.0 % des Hubs von 2.65 m gegen 0.8 % von ""Hubbards, Nova Scotia, Canada"" (harmonics-2004-06-14_mod.txt), 7 m entfernt. Faktor 3.8, Kurvenabweichung 1 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Shoal Tickle, Labrador, Canada",1.2,"An der Tafel Shoal Tickle: 1.2 % des Hubs von 2.10 m gegen 0.3 % von ""Shoal Tickle, Labrador, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 3.8, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Tysoe Point, Northwest Territories, Canada",2.9,"An der Tafel Tysoe Point: 2.9 % des Hubs von 0.71 m gegen 0.8 % von ""Tysoe Point, Northwest Territories, Canada"" (harmonics_utide_tidetables.txt), 4 m entfernt. Faktor 3.8, Kurvenabweichung 0 %."
harmonics/noaa/harmonics_noaa_amtt.txt,"Sheet Harbour, Canada",4.7,"An der Tafel Sheet Harbour: 4.7 % des Hubs von 1.98 m gegen 1.3 % von ""Sheet Harbour, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 438 m entfernt. Faktor 3.7, Kurvenabweichung 7 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Miscou Harbour, New Brunswick, Canada",1.1,"An der Tafel Miscou: 1.1 % des Hubs von 1.84 m gegen 0.3 % von ""Miscou Harbour, New Brunswick, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 3.7, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Montmorency, Québec, Canada",7.9,"An der Tafel Montmorency: 7.9 % des Hubs von 5.66 m gegen 2.1 % von ""Montmorency, Québec, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 3.7, Kurvenabweichung 6 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Quathiaski Cove, British Columbia, Canada",2.5,"An der Tafel Quathiaski Cove: 2.5 % des Hubs von 4.18 m gegen 0.7 % von ""Quathiaski Cove, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 3.7, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Samuel Island (South Shore), British Columbia, Canada",1.8,"An der Tafel Samuel Island: 1.8 % des Hubs von 3.81 m gegen 0.5 % von ""Samuel Island (North Shore), British Columbia, Canada"" (harmonics_utide_tidetables.txt), 830 m entfernt. Faktor 3.7, Kurvenabweichung 0 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Powell River, British Columbia, Canada",1.2,"An der Tafel Powell River: 1.2 % des Hubs von 5.11 m gegen 0.3 % von ""Powell River, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 3.7, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"L'Étang-du-Nord, Québec, Canada",2.4,"An der Tafel L'Étang-du-Nord: 2.4 % des Hubs von 0.88 m gegen 0.7 % von ""L'Étang-du-Nord, Québec, Canada"" (harmonics_utide_tidetables.txt), 11 m entfernt. Faktor 3.6, Kurvenabweichung 4 %."
harmonics/utide/harmonics_utide_tidetables.txt,"Sandy Cove, Nova Scotia, Canada",1.3,"An der Tafel East Sandy Cove: 1.3 % des Hubs von 5.95 m gegen 0.4 % von ""East Sandy Cove, Nova Scotia, Canada"" (harmonics-2004-06-14_mod.txt), 1687 m entfernt. Faktor 3.6, Kurvenabweichung 1 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Meteghan, Nova Scotia, Canada",1.2,"An der Tafel Meteghan: 1.2 % des Hubs von 5.63 m gegen 0.4 % von ""Meteghan, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 212 m entfernt. Faktor 3.6, Kurvenabweichung 1 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Kitkatla Islands, British Columbia, Canada",1.2,"An der Tafel Kitkatla: 1.2 % des Hubs von 6.81 m gegen 0.3 % von ""Kitkatla, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 3.5, Kurvenabweichung 1 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Comox, British Columbia, Canada",1.5,"An der Tafel Comox: 1.5 % des Hubs von 5.07 m gegen 0.4 % von ""Comox, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 144 m entfernt. Faktor 3.5, Kurvenabweichung 1 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Port Louis, British Columbia, Canada",1.4,"An der Tafel Port Louis: 1.4 % des Hubs von 4.35 m gegen 0.4 % von ""Port Louis, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 3.5, Kurvenabweichung 3 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"North Rustico, Prince Edward Island, Canada",1.5,"An der Tafel Rustico: 1.5 % des Hubs von 1.11 m gegen 0.4 % von ""North Rustico, Prince Edward Island, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 3.5, Kurvenabweichung 1 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Sooke, British Columbia, Canada",1.4,"An der Tafel Sooke: 1.4 % des Hubs von 3.29 m gegen 0.4 % von ""Sooke, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 11 m entfernt. Faktor 3.4, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Bedwell Harbour, British Columbia, Canada",1.8,"An der Tafel Bedwell Harbour: 1.8 % des Hubs von 3.65 m gegen 0.5 % von ""Bedwell Harbour, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 3.4, Kurvenabweichung 2 %."
